"customer_id","latest_payment_day","normalized_latest_payment_day","total_sales_per_customer","normalized_total_sales_per_customer","number_of_perchase_by_id","normalized_number_of_perchase_by_id"
147,"2007-04-30 08:24:33.996577","0.58823529411764705882","125.68","0.53234941727480666594","32","0.65789473684210526316"
480,"2007-04-30 16:22:05.996577","0.58823529411764705882","83.81","0.30432414769632937588","19","0.31578947368421052632"
338,"2007-04-30 22:01:06.996577","0.58823529411764705882","78.80","0.27703953817666920815","20","0.34210526315789473684"
202,"2007-04-30 21:14:00.996577","0.58823529411764705882","103.74","0.41286352249210325673","26","0.50000000000000000000"
358,"2007-04-30 23:01:53.996577","0.58823529411764705882","75.80","0.26070144864393856878","20","0.34210526315789473684"
412,"2007-05-14 13:44:29.996577","1.00000000000000000000","74.83","0.25541879969502232872","17","0.26315789473684210526"
79,"2007-04-30 15:51:05.996577","0.58823529411764705882","73.81","0.24986384925389391134","19","0.31578947368421052632"
26,"2007-04-30 22:00:06.996577","0.58823529411764705882","146.68","0.64671604400392114149","32","0.65789473684210526316"
564,"2007-04-30 20:10:01.996577","0.58823529411764705882","82.78","0.29871473695675852304","22","0.39473684210526315789"
72,"2007-04-30 19:33:44.996577","0.58823529411764705882","88.73","0.33111861453000762444","27","0.52631578947368421053"
535,"2007-04-30 23:29:32.996577","0.58823529411764705882","122.72","0.51622916893584576843","28","0.55263157894736842105"
579,"2007-05-14 13:44:29.996577","1.00000000000000000000","111.73","0.45637730094760919290","27","0.52631578947368421053"
510,"2007-04-30 20:13:54.996577","0.58823529411764705882","102.77","0.40758087354318701666","23","0.42105263157894736842"
232,"2007-04-30 21:07:14.996577","0.58823529411764705882","86.77","0.32044439603529027339","23","0.42105263157894736842"
77,"2007-04-30 22:37:59.996577","0.58823529411764705882","85.77","0.31499836619104672694","23","0.42105263157894736842"
131,"2007-04-30 22:18:20.996577","0.58823529411764705882","112.73","0.46182333079185273935","27","0.52631578947368421053"
198,"2007-04-30 20:47:09.996577","0.58823529411764705882","124.68","0.52690338743056311949","32","0.65789473684210526316"
17,"2007-04-30 22:11:58.996577","0.58823529411764705882","87.82","0.32616272737174599717","18","0.28947368421052631579"
310,"2007-04-30 23:47:28.996577","0.58823529411764705882","68.87","0.22296046182333079185","13","0.15789473684210526316"
212,"2007-04-30 01:25:52.996577","0.55882352941176470588","91.80","0.34783792615183531206","20","0.34210526315789473684"
37,"2007-04-30 01:04:37.996577","0.55882352941176470588","91.79","0.34778346585339287659","21","0.36842105263157894737"
28,"2007-05-14 13:44:29.996577","1.00000000000000000000","105.70","0.42353774098682060778","30","0.60526315789473684211"
404,"2007-04-30 21:31:58.996577","0.58823529411764705882","133.71","0.57608103692408234397","29","0.57894736842105263158"
584,"2007-04-30 20:38:43.996577","0.58823529411764705882","114.73","0.47271539048033983226","27","0.52631578947368421053"
353,"2007-04-30 18:18:01.996577","0.58823529411764705882","65.83","0.20640453109683041063","17","0.26315789473684210526"
489,"2007-04-30 20:53:12.996577","0.58823529411764705882","91.81","0.34789238645027774752","19","0.31578947368421052632"
515,"2007-04-30 21:22:56.996577","0.58823529411764705882","110.74","0.45098573140180808191","26","0.50000000000000000000"
574,"2007-04-30 07:54:23.996577","0.58823529411764705882","108.73","0.44003921141487855353","27","0.52631578947368421053"
225,"2007-04-30 20:30:35.996577","0.58823529411764705882","111.76","0.45654068184293649929","24","0.44736842105263157895"
83,"2007-05-14 13:44:29.996577","1.00000000000000000000","96.78","0.37495915477616817340","22","0.39473684210526315789"
333,"2007-04-30 17:53:21.996577","0.58823529411764705882","89.78","0.33683694586646334822","22","0.39473684210526315789"
63,"2007-04-30 20:47:42.996577","0.58823529411764705882","112.75","0.46193225138873761028","25","0.47368421052631578947"
571,"2007-04-30 19:00:35.996577","0.58823529411764705882","107.78","0.43486548306284718440","22","0.39473684210526315789"
516,"2007-05-14 13:44:29.996577","1.00000000000000000000","92.76","0.35306611480230911665","23","0.42105263157894736842"
216,"2007-05-14 13:44:29.996577","1.00000000000000000000","90.78","0.34228297571070689467","21","0.36842105263157894737"
174,"2007-04-30 15:02:55.996577","0.58823529411764705882","81.81","0.29343208800784228298","19","0.31578947368421052632"
45,"2007-04-28 12:15:47.996577","0.52941176470588235294","124.74","0.52723014922121773227","26","0.50000000000000000000"
542,"2007-04-29 09:30:34.996577","0.55882352941176470588","84.84","0.30993355843590022873","16","0.23684210526315789474"
395,"2007-04-28 12:58:39.996577","0.52941176470588235294","57.81","0.16272737174599716806","19","0.31578947368421052632"
295,"2007-05-14 13:44:29.996577","1.00000000000000000000","125.72","0.53256725846857640780","28","0.55263157894736842105"
213,"2007-05-14 13:44:29.996577","1.00000000000000000000","110.73","0.45093127110336564644","27","0.52631578947368421053"
134,"2007-04-29 13:27:30.996577","0.55882352941176470588","77.81","0.27164796863086809716","19","0.31578947368421052632"
274,"2007-05-14 13:44:29.996577","1.00000000000000000000","116.73","0.48360745016882692517","27","0.52631578947368421053"
163,"2007-05-14 13:44:29.996577","1.00000000000000000000","122.71","0.51617470863740333297","28","0.55263157894736842105"
223,"2007-04-30 17:44:05.996577","0.58823529411764705882","77.84","0.27181134952619540355","16","0.23684210526315789474"
352,"2007-05-14 13:44:29.996577","1.00000000000000000000","96.78","0.37495915477616817340","22","0.39473684210526315789"
36,"2007-04-30 17:20:45.996577","0.58823529411764705882","90.75","0.34211959481537958828","25","0.47368421052631578947"
221,"2007-04-30 20:48:30.996577","0.58823529411764705882","127.73","0.54351377845550593617","27","0.52631578947368421053"
362,"2007-04-30 08:49:58.996577","0.58823529411764705882","140.69","0.61409432523690229822","31","0.63157894736842105263"
102,"2007-04-30 14:47:05.996577","0.58823529411764705882","129.70","0.55424245724866572269","30","0.60526315789473684211"
430,"2007-04-30 20:32:30.996577","0.58823529411764705882","71.80","0.23891732926696438296","20","0.34210526315789473684"
158,"2007-04-30 18:33:14.996577","0.58823529411764705882","115.70","0.47799803942925607232","30","0.60526315789473684211"
594,"2007-04-30 09:32:46.996577","0.58823529411764705882","108.77","0.44025705260864829539","23","0.42105263157894736842"
460,"2007-04-29 13:34:18.996577","0.55882352941176470588","97.79","0.38045964491885415532","21","0.36842105263157894737"
533,"2007-05-14 13:44:29.996577","1.00000000000000000000","132.70","0.57058054678139636205","30","0.60526315789473684211"
499,"2007-04-30 01:41:39.996577","0.55882352941176470588","120.71","0.50528264894891624006","29","0.57894736842105263158"
265,"2007-04-30 19:21:11.996577","0.58823529411764705882","132.72","0.57068946737828123298","28","0.55263157894736842105"
111,"2007-05-14 13:44:29.996577","1.00000000000000000000","94.75","0.36390371419235377410","25","0.47368421052631578947"
459,"2007-04-30 19:42:57.996577","0.58823529411764705882","183.63","0.84794684674872018299","37","0.78947368421052631579"
16,"2007-04-30 09:40:29.996577","0.58823529411764705882","109.75","0.44559416185600697092","25","0.47368421052631578947"
207,"2007-04-30 04:18:19.996577","0.55882352941176470588","119.72","0.49989107940311512907","28","0.55263157894736842105"
62,"2007-04-30 18:35:36.996577","0.58823529411764705882","78.79","0.27698507787822677268","21","0.36842105263157894737"
123,"2007-04-30 23:33:52.996577","0.58823529411764705882","97.77","0.38035072432196928439","23","0.42105263157894736842"
326,"2007-04-30 22:05:25.996577","0.58823529411764705882","64.82","0.20090404095414442871","18","0.28947368421052631579"
568,"2007-05-14 13:44:29.996577","1.00000000000000000000","66.79","0.21163271974730421523","21","0.36842105263157894737"
385,"2007-04-30 06:07:58.996577","0.55882352941176470588","93.76","0.35851214464655266311","24","0.44736842105263157895"
371,"2007-04-30 07:49:25.996577","0.58823529411764705882","123.71","0.52162073848164687942","29","0.57894736842105263158"
492,"2007-04-27 07:29:49.996577","0.47058823529411764706","62.85","0.19017536216098464220","15","0.21052631578947368421"
544,"2007-04-30 02:14:52.996577","0.55882352941176470588","92.80","0.35328395599607885851","20","0.34210526315789473684"
365,"2007-04-30 10:38:45.996577","0.58823529411764705882","92.79","0.35322949569763642305","21","0.36842105263157894737"
157,"2007-04-30 23:13:53.996577","0.58823529411764705882","107.71","0.43448426097375013615","29","0.57894736842105263158"
413,"2007-04-28 03:29:44.996577","0.50000000000000000000","65.81","0.20629561049994553970","19","0.31578947368421052632"
308,"2007-04-30 21:50:35.996577","0.58823529411764705882","81.81","0.29343208800784228298","19","0.31578947368421052632"
183,"2007-04-30 13:46:45.996577","0.58823529411764705882","75.78","0.26059252804705369785","22","0.39473684210526315789"
100,"2007-05-14 13:44:29.996577","1.00000000000000000000","101.77","0.40213484369894347021","23","0.42105263157894736842"
313,"2007-04-30 10:40:26.996577","0.58823529411764705882","63.84","0.19556693170678575319","16","0.23684210526315789474"
150,"2007-04-30 08:04:52.996577","0.58823529411764705882","94.78","0.36406709508768108049","22","0.39473684210526315789"
140,"2007-04-30 18:50:01.996577","0.58823529411764705882","83.82","0.30437860799477181135","18","0.28947368421052631579"
248,"2007-04-28 05:38:37.996577","0.50000000000000000000","37.87","0.05413353665178085176","13","0.15789473684210526316"
137,"2007-04-30 22:08:37.996577","0.58823529411764705882","191.62","0.89146062520422611916","38","0.81578947368421052632"
421,"2007-05-14 13:44:29.996577","1.00000000000000000000","117.75","0.48916240060995534256","25","0.47368421052631578947"
208,"2007-05-14 13:44:29.996577","1.00000000000000000000","86.75","0.32033547543840540246","24","0.44736842105263157895"
24,"2007-04-30 13:37:13.996577","0.58823529411764705882","85.77","0.31499836619104672694","23","0.42105263157894736842"
392,"2007-04-30 18:40:28.996577","0.58823529411764705882","91.77","0.34767454525650800566","23","0.42105263157894736842"
191,"2007-05-14 13:44:29.996577","1.00000000000000000000","66.82","0.21179610064263152162","18","0.28947368421052631579"
429,"2007-04-30 11:13:00.996577","0.58823529411764705882","78.84","0.27725737937043895001","16","0.23684210526315789474"
25,"2007-04-30 19:17:39.996577","0.58823529411764705882","104.73","0.41825509203790436772","27","0.52631578947368421053"
141,"2007-04-30 06:18:22.996577","0.55882352941176470588","127.69","0.54329593726173619431","31","0.63157894736842105263"
122,"2007-04-30 13:16:23.996577","0.58823529411764705882","120.70","0.50522818865047380460","30","0.60526315789473684211"
94,"2007-05-14 13:44:29.996577","1.00000000000000000000","71.81","0.23897178956540681843","19","0.31578947368421052632"
218,"2007-04-30 19:41:24.996577","0.58823529411764705882","67.82","0.21724213048687506808","18","0.28947368421052631579"
570,"2007-05-14 13:44:29.996577","1.00000000000000000000","91.75","0.34756562465962313473","25","0.47368421052631578947"
49,"2007-04-30 20:42:18.996577","0.58823529411764705882","116.76","0.48377083106415423157","24","0.44736842105263157895"
434,"2007-04-30 16:52:56.996577","0.58823529411764705882","122.74","0.51633808953273063936","26","0.50000000000000000000"
211,"2007-05-14 13:44:29.996577","1.00000000000000000000","146.67","0.64666158370547870602","33","0.68421052631578947368"
580,"2007-04-30 20:54:05.996577","0.58823529411764705882","98.74","0.38563337327088552445","26","0.50000000000000000000"
530,"2007-05-14 13:44:29.996577","1.00000000000000000000","75.78","0.26059252804705369785","22","0.39473684210526315789"
536,"2007-04-30 19:06:48.996577","0.58823529411764705882","109.77","0.44570308245289184185","23","0.42105263157894736842"
465,"2007-04-27 19:01:34.996577","0.50000000000000000000","68.84","0.22279708092800348546","16","0.23684210526315789474"
449,"2007-04-30 18:38:45.996577","0.58823529411764705882","80.83","0.28809497876048360745","17","0.26315789473684210526"
64,"2007-05-14 13:44:29.996577","1.00000000000000000000","91.70","0.34729332316741095741","30","0.60526315789473684211"
520,"2007-04-30 18:19:03.996577","0.58823529411764705882","127.69","0.54329593726173619431","31","0.63157894736842105263"
55,"2007-04-30 15:03:23.996577","0.58823529411764705882","84.81","0.30977017754057292234","19","0.31578947368421052632"
148,"2007-04-30 23:37:32.996577","0.58823529411764705882","211.55","1.00000000000000000000","45","1.00000000000000000000"
